CLIENT,Sex,Age,Tenure,Count_CA,Count_SA,Count_MF,Count_OVD,Count_CC,Count_CL,ActBal_CA,ActBal_SA,ActBal_MF,ActBal_OVD,ActBal_CC,ActBal_CL,VolumeCred,VolumeCred_CA,TransactionsCred,TransactionsCred_CA,VolumeDeb,VolumeDeb_CA,VolumeDebCash_Card,VolumeDebCashless_Card,VolumeDeb_PaymentOrder,TransactionsDeb,TransactionsDeb_CA,TransactionsDebCash_Card,TransactionsDebCashless_Card,TransactionsDeb_PaymentOrder,Sale_MF,Sale_CC,Sale_CL,Revenue_MF,Revenue_CC,Revenue_CL
298,1,48,221,1,2,3,1,1,,18.73964286,71.73214286,0,0,0,,3289.791071,2512.621071,14,6,3704.054286,2545.349286,321.4285714,739.4964286,1384.588571,24,19,1,3,10,0,0,1,0,0,22.96642857
1043,0,52,1,1,,,1,,1,658.5878571,,,0,,5781.3475,3313.664643,1974.870714,25,20,3696.169643,1903.442143,553.5714286,0,429.5714286,37,19,5,0,9,0,1,0,0,2.857142857,0
195,1,65,162,1,,,,,,5826.981429,,,,,,3350.016071,3350.016071,8,8,4292.571429,4292.571429,0,53.5,4232.285714,18,18,0,1,15,0,0,0,0,0,0
1548,1,33,17,1,,,1,1,,676.7689286,,,0.694642857,0,,3359.547857,2027.459643,26,15,3808.083214,2027.459643,210.7142857,509.8785714,177.9642857,62,17,1,27,8,0,0,0,0,0,0
736,0,74,233,1,,,,,,285.7142857,,,,,,3392.118214,3392.118214,4,4,4963.694286,4963.694286,1607.142857,1889.976429,1272.642857,48,48,5,26,13,0,0,0,0,0,0
1245,1,51,181,1,,,,,,538.6903571,,,,,,3398.038571,3398.038571,7,7,2658.764286,2658.764286,1785.714286,76.69285714,793.6428571,9,9,2,1,5,0,0,0,0,0,0
802,1,47,25,1,1,3,,,,7.093571429,2645.545714,11587.91036,,,,3399.972143,3398.148214,6,5,6050.262857,3728.834286,250,275.7578571,3201.647857,29,28,6,9,12,0,0,1,0,0,13.07142857
869,1,66,93,1,1,3,,,,352.8278571,5469.851071,833.2367857,,,,3404.133571,545.7589286,5,3,873.7171429,873.7171429,89.28571429,462.7528571,320.4285714,21,21,2,12,6,0,0,0,0,0,0
574,0,67,68,1,,,1,,1,3364.946786,,,0,,533.2189286,3456.748929,2224.066786,19,14,3242.418929,2116.923929,725,0,21.5,24,12,4,0,2,0,0,0,0,0,0
250,0,31,42,1,,,,,,536.9514286,,,,,,3460.529286,3460.529286,5,5,2245.562857,2245.562857,635.1446429,1043.137143,0,24,24,2,17,0,0,0,0,0,0,0
927,0,41,217,1,1,1,,,,1897.836071,3104.583929,3904.851786,,,,3469.452143,3457.158929,8,6,1198.857857,1198.857857,0,0,1198.857857,8,8,0,0,8,1,1,0,9.385714286,3.569285714,0
1522,1,72,143,1,1,2,,1,,68.95928571,49838.29143,0,,212.1153571,,3483.031429,2840.823929,13,6,2926.779643,2793.283214,0,128.1392857,2176.214286,16,11,0,2,9,0,1,0,0,11.17678571,0
632,1,26,173,2,,,1,,,592.0878571,,,0,,,3521.713571,2347.999643,21,16,3537.998929,2347.999643,142.8571429,0,957.1428571,26,15,2,0,3,1,0,1,10.28464286,0,13.5475
649,0,21,39,1,,,1,,,15377.35393,,,0,,,3536.476429,2726.868214,31,26,3563.449643,2728.296786,321.4285714,403.4207143,713.1857143,60,41,5,16,12,0,1,0,0,3,0
990,0,23,153,1,1,,,,,181.4857143,22492.73821,,,,,3650.553929,3623.965714,5,3,3620.63,3615.271429,0,0,3071.428571,6,5,0,0,2,0,0,1,0,0,9.318214286
303,1,32,87,3,,,1,1,,3032.8325,,,277.9878571,251.9357143,,3678.526429,2676.002857,28,21,3984.040714,2676.002857,232.1428571,347.6157143,756.6785714,67,39,3,20,14,0,0,1,0,0,5.178571429
495,0,19,150,1,,5,,1,,8.540357143,,6667.976429,,641.5753571,,3683.201071,3582.39,12,6,8534.410714,5232.782143,1785.714286,699.5892857,3045.464286,57,42,10,11,23,0,0,1,0,0,4.488214286
1595,1,11,53,1,,,,1,,356.6696429,,,,1.428571429,,3835.536786,2021.429643,7,4,5647.542857,2055.042857,0,0,1803.571429,12,5,0,0,2,0,0,1,0,0,16.14285714
69,1,41,17,1,,,,,,1909.81,,,,,,3851.019286,3851.019286,3,3,988.4967857,988.4967857,135.7142857,199.0821429,653.7003571,21,21,2,10,9,1,0,0,42.71660714,0,0
405,1,26,0,1,,,1,1,,265.5810714,,,0,0.714285714,,3884.776071,2330.789643,21,12,3201.501071,2330.789643,357.1428571,0,433.1535714,25,12,1,0,4,0,0,0,0,0,0
1573,0,69,181,1,1,,1,1,,0.741071429,2089.938929,,0,274.7428571,,3912.39,1822.768571,22,10,2271.465714,1227.413929,125,256.8389286,806.0357143,46,19,6,18,8,0,1,0,0,5.142857143,0
1085,1,32,103,1,,,1,,1,0.536071429,,,0,,1384.711429,4011.999643,2849.8675,19,15,3684.073214,2489.4925,850,310.6753571,134.2857143,34,21,4,8,4,1,0,0,3.763928571,0,0
611,1,35,181,1,,,1,,1,943.8375,,,0,,2515.419286,4093.226429,2704.874286,23,17,4105.462857,2704.874286,0,165.9942857,452.6785714,36,21,0,9,3,1,0,1,17.25375,0,10.38678571
1212,1,32,198,1,,,1,,,8.087142857,,,0,,,4107.189643,4107.189643,3,3,337.7107143,337.7107143,0,0,0,3,3,0,0,0,1,0,0,2.999285714,0,0
449,1,18,20,1,,,1,,,16109.62857,,,0,,,4144.777143,2744.445714,30,27,3922.498214,2713.767143,757.1428571,7.246428571,221.3214286,55,31,9,2,8,0,1,0,0,0.893928571,0
102,1,20,172,1,,,1,,,48.77107143,,,114.14,,,4160.701071,2840.979643,38,33,4245.904643,2803.675714,232.1428571,786.3367857,202.2496429,86,58,4,38,6,1,0,1,2.958035714,0,6.9525
247,0,55,172,1,1,,,1,,689.3110714,351.8667857,,,0,,4184.068929,2380.510714,11,5,1233.107143,1230.75,571.4285714,246.1071429,410.5714286,22,18,4,3,8,0,0,0,0,0,0
1472,0,70,146,1,,,,,,7.142857143,,,,,,4305.011429,4305.011429,3,3,1116.185714,1116.185714,357.1428571,157.3142857,360.4285714,29,29,5,8,9,0,0,0,0,0,0
78,0,24,142,1,,,,,,3684.754286,,,,,,4312.963571,4312.963571,5,5,2721.265,2721.265,435.4785714,1592.823571,683.6071429,64,64,3,47,10,0,0,0,0,0,0
14,0,38,95,1,1,2,,1,1,23.34464286,403.6592857,13184.9225,,53.13214286,17062.32429,4358.740714,3567.309286,13,7,2385.786786,1986.292857,625,399.4939286,383.5357143,46,21,5,25,10,0,0,0,0,0,0
1158,0,33,0,1,1,,1,,,7.142857143,3684.863929,,0,,,4396.207143,4272.805714,7,5,6316.8,4945.84,1250,0,3468.272857,21,19,1,0,15,1,0,0,1.65625,0,0
53,1,64,125,1,1,9,1,1,,0,7522.666429,83343.19786,531.1228571,398.3478571,,4412.515,4409.652143,4,3,5510.359643,5510.359643,1157.142857,1104.989286,3241.591071,68,68,8,21,34,0,0,0,0,0,0
612,0,74,9,1,1,,1,1,,28.53571429,1085.208571,,0,110.0210714,,4668.532857,2989.729643,10,5,3182.860357,2925.655,35.71428571,257.2053571,924.5714286,29,16,1,13,10,0,0,0,0,0,0
1579,1,50,0,1,1,3,,,,427.1817857,8593.743929,0,,,,4713.645357,4665.335714,4,3,3276.093214,3276.093214,1571.428571,914.9503571,787.2142857,25,25,5,10,8,0,0,1,0,0,4.388928571
963,0,71,104,1,1,1,,,,10607.82286,87931.59893,4991.413571,,,,4725.37,4723.018571,5,3,480.3571429,480.3571429,0,0,438.6428571,7,7,0,0,6,0,1,0,0,0.893928571,0
1104,0,79,213,1,,,1,1,1,0,,,0,1.178571429,120.6760714,4778.456429,4118.971071,40,28,4534.124286,4052.721071,1650,534.75,1150.285714,102,69,7,34,18,1,0,1,0.699642857,0,6.25
388,0,40,89,1,,,,1,,357.1428571,,,,0.714285714,,5014.412143,3304.287857,12,5,3428.013571,3412.389286,0,0,1447.25,25,19,0,0,13,0,1,1,0,37.23321429,7.285714286
230,1,40,271,1,,,1,,,74934.95607,,,0,,,5155.043214,3491.461429,26,22,5331.315714,3480.247143,0,113.1082143,1267.071429,41,22,0,2,12,0,1,0,0,1.964285714,0
623,0,39,129,1,,,,,,1607.275714,,,,,,5226.257857,5226.257857,5,5,4476.527857,4476.527857,0,343.9207143,4129.785714,26,26,0,16,9,0,0,0,0,0,0
709,1,26,25,1,,,,,,683.5714286,,,,,,5259.26,5259.26,2,2,8651.025,8651.025,214.2857143,94.09642857,8337.535714,16,16,2,3,8,0,1,0,0,3.965357143,0
1135,0,67,27,1,1,2,1,,,2253.885714,405.6142857,0,166.2071429,,,5500.921786,5499.166786,13,10,526.2142857,526.2142857,267.8571429,0,244.6071429,8,8,1,0,5,1,0,0,6.136428571,0,0
420,1,47,74,1,1,1,,,,0,57822.75714,0,,,,5620.5425,3085.586429,5,3,4114.837857,4114.837857,1428.571429,0,2686.052143,6,6,2,0,3,0,1,0,0,6.785714286,0
416,0,44,95,1,,,,,,906.5260714,,,,,,5704.231786,5704.231786,5,5,185.3928571,185.3928571,28.57142857,156.8214286,0,25,25,4,21,0,1,0,0,10.36303571,0,0
1340,1,60,6,1,,,,,,50.72035714,,,,,,5823.408929,5823.408929,3,3,5244.964286,5244.964286,1607.142857,310.6464286,3205.535714,21,21,4,6,9,0,0,0,0,0,0
605,1,59,88,1,,,,,,0,,,,,,5837.145357,5837.145357,10,10,6606.607143,6606.607143,0,0,6602.357143,19,19,0,0,18,0,0,0,0,0,0
1277,1,21,19,1,1,5,,1,,7.361071429,3230.096429,0,,1.428571429,,5998.368929,5357.943214,10,4,3152.741071,2346.678929,607.1428571,831.8835714,523.1325,44,20,4,24,10,1,1,0,4.704821429,2.857142857,0
491,1,53,10,1,,,1,1,2,185.9032143,,,0,0,9115.112857,6029.955357,3751.715357,63,48,5773.601071,3751.715357,0,101.3460714,1696.068571,96,48,0,6,33,0,0,1,0,0,5.162857143
148,1,45,42,1,,3,,,,132.0985714,,5560.714286,,,,6043.837857,6043.837857,6,6,2378.608929,2378.608929,0,0,2366.0375,23,23,0,0,21,1,0,0,4.234464286,0,0
675,0,36,131,1,,,,,,27.865,,,,,,6104.855357,6104.855357,3,3,1702.071429,1702.071429,267.8571429,0,1428.571429,10,10,3,0,1,1,0,0,0.017678571,0,0
1369,1,39,55,1,,,1,1,,19.86285714,,,0,611.7210714,,6173.701429,4111.138929,30,16,6410.215,4078.996071,1600,822.5232143,386.7142857,76,27,5,36,11,0,1,0,0,2.466785714,0
1091,0,42,174,1,1,26,,,,7.107142857,0.008928571,0,,,,6273.769286,6271.618571,5,4,2366.928571,2366.928571,2142.857143,0,222.5357143,7,7,2,0,2,1,0,1,4.910714286,0,10.10714286
1279,1,51,163,1,,,,,,3812.316786,,,,,,6514.8875,6514.8875,4,4,3221.775,3221.775,678.5714286,21.09642857,2519.392857,11,11,1,1,8,0,0,0,0,0,0
1298,0,26,176,3,,,,,1,40.69714286,,,,,639.8746429,6628.4825,178.5717857,4,2,12878.48214,21.33928571,0,0,0,6,1,0,0,0,0,0,1,0,0,25.24321429
36,0,49,263,1,1,2,,,,60.99785714,1912.6325,3697.8375,,,,7155.630357,7142.885,4,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0.238035714,0,0
1486,0,27,75,1,,,,,,2373.689643,,,,,,7311.44,7311.44,10,10,7460.381786,7460.381786,178.5714286,0,2357.307857,27,27,1,0,20,0,0,0,0,0,0
1549,1,34,237,1,1,,,,,1161.505714,57906.44357,,,,,7446.471429,285.8028571,10,2,8567.436429,8567.338214,0,84.90964286,8477.5,14,9,0,1,6,1,1,1,0.368214286,2.679285714,133.2753571
1041,1,61,11,1,,1,1,1,,22.29107143,,178571.4286,0,30.92857143,,7830.309643,4444.768214,22,13,7356.996786,4700.996786,89.28571429,787.1375,882.3571429,31,14,2,7,3,0,1,1,0,3.392857143,17.56321429
1055,1,21,10,1,,,,,,838.6396429,,,,,,7913.398571,7913.398571,5,5,1027.417857,1027.417857,428.5714286,11.67857143,213.5357143,12,12,3,1,4,1,0,0,0.516428571,0,0
775,1,40,151,2,2,1,1,,1,116.1735714,3774.253929,579084.1079,0,,277.0864286,8126.133929,3868.279286,39,24,8018.566786,3906.680714,342.8571429,203.7267857,1166.0475,57,27,2,5,10,1,0,1,1.996071429,0,19.03571429
1177,0,42,149,1,,,,,,5320.353214,,,,,,8209.624286,8209.624286,9,9,6043.203929,6043.203929,1438.960714,1624.590357,2950.75,75,75,12,37,15,0,0,1,0,0,15.07142857
614,1,58,28,1,2,17,1,1,,0,7143.0425,0,0,0,,8403.025357,8298.769286,16,9,9704.470714,9485.2275,357.1428571,341.8232143,5161.464286,46,33,1,13,24,1,1,1,83.03803571,3.751071429,4.248214286
210,1,55,120,1,1,7,1,1,1,60226.14179,2501.696786,0,0,494.0885714,1193.524643,8900.306429,5592.935357,43,29,12011.99464,5592.935357,678.5714286,1805.7825,926.9814286,80,44,2,27,7,0,0,0,0,0,0
402,0,29,30,1,,,,,,3358.467857,,,,,,8912.037143,8912.037143,4,4,10656.65857,10656.65857,1114.478214,3637.616786,2261.176071,37,37,5,18,5,0,0,0,0,0,0
92,1,59,149,1,,,,,,2728.945714,,,,,,8921.083214,8921.083214,6,6,9175.231071,9175.231071,0,828.6692857,5577.774286,36,36,0,15,12,0,0,0,0,0,0
734,1,64,134,1,1,,,,,69.51107143,57901.67929,,,,,9000.198214,8470.188571,17,14,11324.37071,7752.942143,3535.714286,402.9535714,3631.952857,37,35,6,5,20,0,1,0,0,4.501071429,0
86,1,36,31,1,,,,,,34.32214286,,,,,,9319.197143,9319.197143,4,4,1086.582143,1086.582143,460.7142857,0,203.6785714,15,15,6,0,5,1,0,0,1.457321429,0,0
27,1,62,181,1,,,1,,,1649.98,,,0,,,10491.71071,10134.56786,4,3,425,67.85714286,0,0,0,2,1,0,0,0,1,0,0,220.4882143,0,0
874,0,32,151,1,1,2,1,,,3612.059286,1628.490714,1218.661071,0,,,11553.49464,11537.64607,7,4,11369.86179,11356.88179,0,16.12035714,11324.48393,17,16,0,1,12,0,0,0,0,0,0
408,1,35,181,1,1,,1,,,4133.402143,0.001785714,,0,,,12768.30821,12662.98714,30,27,16528.66643,16528.66643,714.2857143,3335.426071,12473.27607,54,54,2,19,31,0,1,1,0,7,13.25
610,1,29,212,1,1,1,,1,,1083.522143,0.799642857,14285.71429,,305.6771429,,16623.33393,9339.432857,15,7,8674.825357,8642.138571,135.7142857,32.42857143,1230.285714,17,15,2,1,8,0,0,0,0,0,0
1293,0,31,151,1,1,,1,,,465.5467857,257.125,,0,,,16961.99107,15080.345,22,14,17111.04714,15266.05929,185.7142857,0,13195.82143,23,15,1,0,5,0,1,1,0,89.76107143,11.54607143
1496,0,28,103,1,,,,1,,3574.404643,,,,-8.283214286,,16998.31964,16282.31214,11,5,15672.70286,14746.00571,596.4285714,936.6075,13419.37036,84,22,3,60,15,1,0,0,5.77125,0,0
846,1,21,52,1,1,2,1,1,,224.0717857,5.000357143,12033.39571,558.7092857,0,,17891.39464,9564.714286,12,3,16854.96357,4686.850357,357.1428571,639.7310714,1278.807143,61,29,4,23,15,0,0,1,0,0,2.553571429
1590,1,50,52,1,,,,,,2622.9875,,,,,,17970.20393,17970.20393,28,28,24382.80286,24382.80286,2777.428571,3635.701429,17947.39286,83,83,6,59,14,0,0,1,0,0,4.607142857
914,1,28,8,1,,,,,2,2.6075,,,,,12567.02571,18412.14679,6387.828214,6,3,20090.50357,2230.146429,235.7142857,568.3035714,425,26,22,3,10,1,0,1,1,0,17.31,12.42571429
520,1,57,20,1,1,,,,,1401.136429,3779.009286,,,,,18518.53571,9673.506071,13,4,19754.67857,10301.10714,1642.857143,97.53571429,525,8,6,2,2,1,0,1,0,0,0.214285714,0
34,0,48,104,1,1,3,1,1,,188.6085714,1343.258929,0,0,728.6689286,,18889.29393,18134.3675,11,4,8458.406429,7683.438214,1107.142857,844.5753571,5775.094286,54,19,6,33,11,1,0,0,0.601071429,0,0
1282,1,23,68,1,,3,,1,,12164.77929,,1909.849286,,-4.464285714,,18929.47536,18547.135,11,5,13184.93393,12776.78571,0,402.7910714,0,35,4,0,28,0,1,0,0,1.423035714,0,0
413,1,53,15,1,2,3,1,1,,1668.372143,20631.68464,0,0,2.357142857,,19345.75464,10941.4525,17,7,12033.85679,9433.315357,1650,1406.112857,8049.535714,69,35,12,16,25,0,0,1,0,0,11.71428571
143,0,66,18,1,,,,1,,0,,,,853.2671429,,19775.64,18347.06857,10,9,18181.79357,16753.22214,71.42857143,1309.900714,15311.78571,50,49,2,26,15,1,0,1,5.416428571,0,2.410714286
873,0,31,150,1,,,,,,107.2625,,,,,,20647.72071,20647.72071,13,13,35196.56643,35196.56643,0,1745.137143,30069.69643,64,64,0,31,23,0,1,1,0,16.52357143,12.75
1584,1,39,181,1,,,,,,0,,,,,,23091.72786,23091.72786,7,7,27026.03571,27026.03571,892.8571429,0,22554.67857,24,24,3,0,17,0,0,1,0,0,5.083571429
163,0,60,51,1,1,2,,,,1304.829643,3096.087143,1687.600357,,,,25142.54036,10397.09179,6,4,15735.74607,15735.74607,535.7142857,672.8567857,205.7464286,9,9,1,2,4,0,0,0,0,0,0
327,1,73,177,1,2,,1,,,5811.818571,1796.83,,0,,,29709.15321,17958.52929,8,5,30555.3575,16269.64321,3457.142857,45.89285714,1015.134286,20,18,3,3,7,0,0,1,0,0,13
219,1,70,50,1,1,27,,,,1400.168929,389883.8307,15095.64929,,,,33213.0075,8192.971071,6,3,40102.30929,40102.30929,0,0,25498.30929,17,17,0,0,9,0,1,0,0,4.286785714,0
1538,0,35,150,1,1,,,,,2238.265714,0.010357143,,,,,35830.19286,110.1728571,4,2,35714.28571,35714.28571,0,0,35714.28571,1,1,0,0,1,0,1,1,0,1.714285714,9.964285714
302,1,63,27,1,1,1,,,,86.52964286,24364.765,0,,,,43319.25464,21797.60929,6,3,22936.425,22936.425,353.5714286,154.2821429,1000,12,12,4,5,2,0,0,0,0,0,0
924,0,30,135,1,,,1,1,,341.5514286,,,0,460.0892857,,68371.54214,66908.95107,10,3,64608.36143,64178.18536,0,425.6760714,61955.10393,45,21,0,20,16,0,1,0,0,25.04035714,0
984,1,29,55,1,,,,,,1049.024643,,,,,,98717.675,98717.675,8,8,44782.18607,44782.18607,23571.42857,515.4360714,20428.21429,63,63,9,22,23,0,0,0,0,0,0
424,0,40,31,1,1,1,,,,17234.89214,18231.785,1964.695714,,,,107703.8043,54128.37929,7,5,59500.9325,59500.9325,357.1428571,159.4928571,3435.357143,35,35,1,2,21,0,0,0,0,0,0
